ID,NU_NOTA_LC
3640,621.9156
3641,602.8172
3642,524.6253
3643,506.79898
3644,614.81665
3645,638.7445
3646,485.45157
3647,511.5381
3648,580.2046
3649,535.5939
3650,619.6638
3651,567.15643
3652,433.58258
3653,553.39087
3654,627.4566
3655,438.96005
3656,609.0875
3657,479.50763
3658,458.39017
3659,574.1585
3660,604.35004
3661,475.80545
3662,540.188
3663,554.0926
3664,474.16077
3665,601.16437
3666,455.5228
3667,490.52438
3668,519.4973
3669,469.55594
3670,545.5332
3671,645.1902
3672,484.68042
3673,554.1637
3674,534.32074
3675,575.58765
3676,432.6616
3677,639.1018
3678,528.5736
3679,467.44824
3680,599.2033
3681,548.5666
3682,595.69037
3683,443.82407
3684,587.5325
3685,597.75415
3686,620.9689
3687,507.54224
3688,539.3843
3689,506.11496
3690,469.0944
3691,544.9641
3692,618.802
3693,623.3153
3694,578.5114
3695,580.3411
3696,475.35013
3697,515.8914
3698,461.08835
3699,537.40125
3700,491.62048
3701,526.5561
3702,557.7051
3703,657.1761
3704,565.6572
3705,602.7663
3706,592.2809
3707,451.5345
3708,534.19226
3709,578.8899
3710,601.77496
3711,448.84976
3712,451.64322
3713,572.1247
3714,518.8011
3715,557.5046
3716,523.53625
3717,601.4395
3718,536.8363
3719,600.87134
3720,462.2403
3721,470.62384
3722,524.196
3723,484.01
3724,580.222
3725,554.64496
3726,530.2365
3727,508.37418
3728,549.5802
3729,590.9295
3730,549.1587
3731,568.0875
3732,595.16736
3733,596.2775
3734,484.59552
3735,488.50992
3736,469.70453
3737,504.61847
3738,525.2077
3739,510.87415
3740,550.19336
3741,536.8413
3742,539.698
3743,598.661
3744,483.48447
3745,584.7436
3746,536.85425
3747,577.62366
3748,514.3147
3749,610.84796
3750,508.78217
3751,491.65164
3752,565.3798
3753,595.54114
3754,495.90625
3755,457.5063
3756,518.20764
3757,511.7036
3758,503.62833
3759,624.8169
3760,577.4408
3761,633.5249
3762,516.32983
3763,591.8102
3764,527.3309
3765,642.0278
3766,506.80627
3767,545.056
3768,512.5895
3769,517.1983
3770,492.43216
3771,468.1997
3772,476.11023
3773,421.17395
3774,598.3901
3775,554.27527
3776,560.8143
3777,613.9318
3778,454.31403
3779,500.93204
3780,508.9111
3781,484.3826
3782,472.02826
3783,454.65256
3784,611.1891
3785,521.3799
3786,482.79126
3787,533.0269
3788,514.1091
3789,480.07492
3790,505.56662
3791,558.411
3792,491.5462
3793,522.232
3794,481.27167
3795,579.03436
3796,568.3393
3797,507.8256
3798,496.57114
3799,586.8774
3800,491.01147
3801,563.45056
3802,642.37756
3803,661.5831
3804,472.2993
3805,650.2821
3806,634.66797
3807,495.19675
3808,643.2074
3809,523.72797
3810,469.3899
3811,518.61786
3812,596.50745
3813,457.60498
3814,431.57123
3815,603.10675
3816,497.3571
3817,502.97797
3818,544.8356
3819,460.65662
3820,551.13806
3821,525.63385
3822,535.0842
3823,485.00842
3824,513.4434
3825,462.07892
3826,494.47946
3827,553.60223
3828,483.80072
3829,553.2353
3830,488.6891
3831,511.34027
3832,508.7335
3833,553.63715
3834,452.61826
3835,555.24146
3836,477.59253
3837,612.7043
3838,670.09314
3839,434.58115
3840,529.55115
3841,591.63525
3842,479.76413
3843,508.25766
3844,612.3502
3845,500.99234
3846,522.4801
3847,497.41812
3848,471.64407
3849,537.76074
3850,470.47104
3851,569.749
3852,547.8744
3853,604.3327
3854,532.6945
3855,671.08856
3856,610.21875
3857,548.95416
3858,533.11285
3859,513.1876
3860,483.2662
3861,496.75134
3862,587.78735
3863,469.395
3864,475.65173
3865,473.8851
3866,505.13425
3867,572.2157
3868,529.436
3869,495.6129
3870,476.44598
3871,495.19348
3872,485.86322
3873,498.14694
3874,617.7521
3875,463.00348
3876,479.42307
3877,591.52124
3878,647.818
3879,566.79486
3880,536.6882
3881,428.29654
3882,594.74255
3883,524.95044
3884,459.18088
3885,505.59167
3886,516.51697
3887,429.1204
3888,526.5202
3889,458.05222
3890,491.17078
3891,545.9856
3892,600.53467
3893,444.33908
3894,506.46475
3895,452.58075
3896,641.624
3897,528.8995
3898,474.46808
3899,615.2016
3900,582.65454
3901,499.00912
3902,513.9239
3903,482.0525
3904,571.1058
3905,566.48267
3906,539.85944
3907,448.1993
3908,593.7262
3909,492.5372
3910,492.93405
3911,539.98956
3912,513.89294
3913,515.38904
3914,595.5061
3915,480.5012
3916,498.04758
3917,550.8375
3918,605.1175
3919,527.1869
3920,438.7312
3921,601.64545
3922,629.59784
3923,435.0061
3924,484.4971
3925,482.81726
3926,583.0599
3927,433.57516
3928,492.01193
3929,512.9516
3930,483.50723
3931,575.7982
3932,603.60986
3933,588.1715
3934,493.86456
3935,486.1181
3936,502.74542
3937,504.98105
3938,531.08075
3939,566.49036
3940,486.4325
3941,597.44604
3942,472.0436
3943,529.4099
3944,481.1044
3945,572.1538
3946,458.8955
3947,443.42947
3948,603.2062
3949,585.68994
3950,475.22693
3951,471.2907
3952,475.22104
3953,569.1704
3954,458.13043
3955,470.15448
3956,528.31995
3957,516.54315
3958,625.28546
3959,470.32037
3960,537.18555
3961,483.04468
3962,588.2218
3963,559.5154
3964,435.4146
3965,449.69928
3966,497.29105
3967,578.4102
3968,449.5864
3969,639.25934
3970,472.70328
3971,546.212
3972,453.1765
3973,551.71826
3974,611.1036
3975,507.26572
3976,526.98584
3977,463.82123
3978,456.6508
3979,468.41846
3980,493.39758
3981,467.5581
3982,610.3871
3983,524.57404
3984,582.4338
3985,446.79254
3986,464.25818
3987,474.0409
3988,544.46844
3989,589.4753
3990,571.42487
3991,558.6191
3992,450.42722
3993,490.48706
3994,456.16464
3995,570.7008
3996,561.17365
3997,503.24902
3998,454.21402
3999,630.7556
4000,538.8343
4001,497.3761
4002,510.7788
4003,431.5652
4004,481.0102
4005,557.0471
4006,608.7321
4007,561.6377
4008,429.1088
4009,490.6997
4010,525.80206
4011,610.3839
4012,485.4845
4013,555.1937
4014,454.19055
4015,533.27246
4016,465.86996
4017,492.57236
4018,610.2592
4019,430.91888
4020,560.35693
4021,458.76617
4022,556.3395
4023,509.50854
4024,444.7055
4025,494.6239
4026,572.8285
4027,530.62164
4028,457.9581
4029,547.9014
4030,540.534
4031,529.2755
4032,449.25076
4033,472.42334
4034,557.2089
4035,510.2983
4036,503.3801
4037,578.69696
4038,466.8267
4039,512.27856
4040,587.4358
4041,457.71207
4042,586.4998
4043,654.0215
4044,603.6709
4045,578.6962
4046,522.14026
4047,499.90872
4048,571.3737
4049,444.6771
4050,487.1817
4051,487.45444
4052,604.6875
4053,538.3127
4054,574.2361
4055,582.2532
4056,627.37726
4057,527.3155
4058,471.0633
4059,479.72235
4060,553.80774
4061,502.57385
4062,526.67426
4063,541.05945
4064,544.05414
4065,575.5572
4066,502.1698
4067,499.07016
4068,604.27985
4069,516.1194
4070,495.6362
4071,484.49377
4072,599.1565
4073,518.9
4074,443.40427
4075,514.27356
4076,619.53394
4077,584.57935
4078,465.42725
4079,483.35425
4080,515.06305
4081,552.8142
4082,466.72913
4083,576.45166
4084,558.3515
4085,584.61755
4086,509.2222
4087,554.02454
4088,476.59772
4089,529.43896
4090,469.92493
4091,442.46918
4092,573.2993
4093,515.7275
4094,457.49374
4095,563.2812
4096,499.19208
4097,438.2727
4098,490.2375
4099,465.866
4100,527.46564
4101,491.85394
4102,669.3759
4103,418.0915
4104,478.61084
4105,483.1683
4106,464.1796
4107,497.51807
4108,556.2448
4109,483.54144
4110,553.98584
4111,584.6174
4112,519.3642
4113,483.45798
4114,500.56815
4115,542.0973
4116,493.49164
4117,460.58655
4118,522.2652
4119,502.62576
4120,490.64636
4121,595.2372
4122,578.6017
4123,603.68823
4124,593.2014
4125,474.00906
4126,550.42474
4127,558.2679
4128,426.7038
4129,644.7529
4130,637.589
4131,431.7445
4132,634.9705
4133,476.09708
4134,451.18704
4135,503.33395
4136,598.4747
4137,525.1571
4138,473.852
4139,575.97003
4140,530.31946
4141,531.6459
4142,644.0718
4143,486.43753
4144,567.4951
4145,448.1307
4146,624.78595
4147,440.45258
4148,609.23883
4149,580.2422
4150,453.39474
4151,532.1247
4152,580.1329
4153,459.26852
4154,453.15857
4155,430.6852
4156,513.95184
4157,468.02048
4158,474.6806
4159,484.85965
4160,607.997
4161,564.08856
4162,439.4457
4163,454.13483
4164,497.06958
4165,485.08304
4166,507.15933
4167,450.5832
4168,605.94586
4169,591.79376
4170,567.0927
4171,495.08267
4172,438.63925
4173,522.4521
4174,607.9959
4175,499.9761
4176,561.9885
4177,475.73337
4178,499.93164
4179,533.1759
4180,552.53827
4181,607.66693
4182,553.0395
4183,620.04694
4184,437.49033
4185,442.98593
4186,553.4341
4187,496.31564
4188,440.38782
4189,575.9452
4190,526.5677
4191,538.10046
4192,485.64117
4193,495.8058
4194,529.54016
4195,510.4088
4196,635.2815
4197,599.53674
4198,443.45877
4199,505.0431
4200,489.0915
4201,517.05255
4202,448.63293
4203,503.01056
4204,453.89215
4205,513.49744
4206,457.01056
4207,511.77863
4208,447.33945
4209,487.36386
4210,561.3915
4211,560.276
4212,560.6747
4213,538.7888
4214,440.9464
4215,505.59644
4216,537.49744
4217,492.1024
4218,558.62256
4219,459.26312
4220,541.1167
4221,459.4429
4222,471.6221
4223,543.0525
4224,524.65137
4225,579.2047
4226,480.3162
4227,468.27063
4228,550.33734
4229,491.7098
4230,586.7334
4231,458.38177
4232,527.26764
4233,515.7099
4234,423.8269
4235,613.7147
4236,553.73505
4237,569.599
4238,586.934
4239,603.30457
4240,478.9643
4241,466.47174
4242,590.48987
4243,615.1041
4244,462.6141
4245,528.874
4246,516.44366
4247,463.1498
4248,445.51324
4249,504.8273
4250,621.5525
4251,483.0133
4252,551.0221
4253,519.05707
4254,499.75992
4255,477.4528
4256,476.60745
4257,579.9489
4258,582.4029
4259,472.7126
4260,487.97833
4261,465.30185
4262,472.23212
4263,504.78784
4264,444.06882
4265,482.39236
4266,568.3961
4267,551.7076
4268,548.1552
4269,635.2125
4270,468.3682
4271,595.92737
4272,548.15314
4273,478.76495
4274,569.8193
4275,472.09766
4276,447.38348
4277,562.6604
4278,556.86523
4279,567.3536
4280,510.0614
4281,519.2775
4282,602.52356
4283,472.47043
4284,448.74066
4285,538.9932
4286,461.7715
4287,557.6323
4288,470.61914
4289,482.92532
4290,503.72165
4291,456.54657
4292,585.5696
4293,565.0909
4294,633.41425
4295,457.67444
4296,564.87317
4297,589.19214
4298,579.4858
4299,495.47745
4300,599.9557
4301,495.4408
4302,481.4141
4303,433.84918
4304,562.3287
4305,573.1727
4306,612.2465
4307,542.26746
4308,539.0011
4309,562.76764
4310,475.70953
4311,627.20917
4312,543.85736
4313,488.15326
4314,556.8314
4315,445.94675
4316,526.06354
4317,542.5391
4318,472.66202
4319,487.1696
4320,465.06427
4321,488.10474
4322,524.7968
4323,502.4168
4324,465.53937
4325,563.66095
4326,566.85126
4327,546.7484
4328,469.20242
4329,631.52673
4330,467.7119
4331,461.30817
4332,475.65637
4333,536.5263
4334,483.2314
4335,458.296
4336,525.43805
4337,566.5868
4338,596.59357
4339,502.77063
4340,548.3655
4341,503.38678
4342,568.6878
4343,546.50885
4344,488.83563
4345,491.0042
4346,527.5024
4347,571.44855
4348,527.69806
4349,597.9117
4350,600.1423
4351,520.71765
4352,611.5482
4353,545.0691
4354,525.0997
4355,461.74332
4356,517.1249
4357,621.9451
4358,476.1773
4359,472.5486
4360,620.27075
4361,534.18445
4362,581.7361
4363,491.61917
4364,455.29648
4365,521.4154
4366,571.81915
4367,649.19965
4368,571.90576
4369,507.68124
4370,453.22372
4371,570.10956
4372,592.3737
4373,499.0109
4374,494.83044
4375,558.4612
4376,575.66656
4377,474.87363
4378,484.17484
4379,586.1517
4380,498.54373
4381,550.7099
4382,578.1963
4383,514.03503
4384,482.6783
4385,625.88855
4386,586.1621
4387,612.1268
4388,512.1742
4389,479.99094
4390,480.72598
4391,538.2566
4392,504.96182
4393,560.19543
4394,454.0002
4395,499.37186
4396,541.3503
4397,436.74493
4398,478.993
4399,483.87375
4400,476.04526
4401,531.3008
4402,440.72144
4403,662.6362
4404,527.31256
4405,467.81793
4406,483.54968
4407,570.99176
4408,591.49457
4409,507.65842
4410,488.5822
4411,513.19366
4412,487.42514
4413,613.8537
4414,523.1266
4415,542.7558
4416,486.69254
4417,647.4631
4418,596.9925
4419,461.58383
4420,547.2787
4421,580.90234
4422,441.12952
4423,506.52386
4424,482.4791
4425,529.0796
4426,504.6371
4427,428.10675
4428,494.33023
4429,546.9709
4430,537.4639
4431,507.1991
4432,517.1984
4433,447.9504
4434,522.1139
4435,565.7568
4436,534.9913
4437,586.88574
4438,555.0456
4439,507.73282
4440,535.4334
4441,466.00253
4442,601.334
4443,550.47595
4444,429.30542
4445,618.2765
4446,503.9027
4447,502.20276
4448,499.4422
4449,523.1473
4450,569.57025
4451,517.0378
4452,524.2461
4453,549.0972
4454,599.9269
4455,557.91595
4456,559.7468
4457,604.10675
4458,567.2459
4459,611.5349
4460,604.32825
4461,597.3061
4462,620.08813
4463,517.1127
4464,555.7794
4465,458.1794
4466,653.87494
4467,631.30994
4468,568.2833
4469,472.9913
4470,579.3544
4471,526.47003
4472,444.434
4473,518.7265
4474,481.73483
4475,471.40912
4476,551.3701
4477,642.63776
4478,464.56714
4479,475.91873
4480,560.3163
4481,544.39465
4482,531.8883
4483,583.72864
4484,433.25253
4485,491.63412
4486,555.8303
4487,550.51196
4488,532.1882
4489,477.73184
4490,547.9923
4491,579.76917
4492,495.92923
4493,459.7077
4494,539.95593
4495,595.49286
4496,557.8867
4497,463.21542
4498,458.57306
4499,603.51605
4500,450.73816
4501,635.6001
4502,528.22125
4503,468.1811
4504,592.73804
4505,561.7103
4506,518.0354
4507,626.5768
4508,459.70422
4509,543.9331
4510,578.24255
4511,590.9152
4512,538.6186
4513,521.39136
4514,542.4753
4515,459.33664
4516,577.2838
4517,419.02725
4518,625.8649
4519,613.6146
4520,486.6501
4521,526.837
4522,471.85373
4523,562.53784
4524,498.41473
4525,580.5205
4526,586.5416
4527,554.16614
4528,569.1191
4529,474.98373
4530,504.93173
4531,463.47238
4532,440.69955
4533,513.12506
4534,602.6918
4535,486.91855
4536,472.74487
4537,551.889
4538,473.15622
4539,448.7898
4540,594.43524
4541,616.0505
4542,471.41403
4543,632.79803
4544,461.33627
4545,596.1072
4546,525.2018
4547,593.5628
4548,577.96625
4549,494.41574
4550,601.9742
4551,469.07617
4552,535.4713
4553,488.23517
4554,613.49005
4555,482.53192
4556,498.13696
4557,443.6889
4558,477.16287
4559,543.945
4560,623.35986
4561,601.3478
4562,604.2007
4563,564.8072
4564,450.0385
4565,483.56747
4566,544.3348
4567,529.199
4568,578.2653
4569,627.2541
4570,576.8098
4571,454.08337
4572,491.2609
4573,652.7277
4574,462.88843
4575,453.6662
4576,456.73386
4577,562.98895
4578,493.22708
4579,465.2822
4580,528.0153
4581,604.8353
4582,487.72803
4583,461.08276
4584,432.94495
4585,544.91034
4586,646.7031
4587,469.97733
4588,452.72202
4589,442.0815
4590,567.5474
4591,490.40338
4592,597.37854
4593,543.6434
4594,489.9234
4595,574.12085
4596,455.2791
4597,567.27966
4598,486.33685
4599,438.3533
4600,613.3946
4601,621.70886
4602,532.66425
4603,528.4487
4604,469.66513
4605,582.3165
4606,588.30383
4607,485.85397
4608,496.76428
4609,586.5321
4610,590.39667
4611,528.7319
4612,467.04315
4613,480.29358
4614,449.8819
4615,479.73425
4616,511.16245
4617,520.1227
4618,453.87112
4619,612.70807
4620,458.79144
4621,641.9438
4622,516.2972
4623,671.4855
4624,575.33496
4625,569.7704
4626,470.12457
4627,431.6573
4628,580.4546
4629,628.2566
4630,599.37445
4631,604.1075
4632,458.52182
4633,462.12613
4634,611.0839
4635,599.1256
4636,437.0974
4637,512.587
4638,480.2952
4639,547.11554
4640,581.138
4641,473.04904
4642,477.6521
4643,487.65616
4644,488.25534
4645,552.3959
4646,459.77286
4647,547.1731
4648,598.68774
4649,583.88434
4650,503.43576
4651,454.87634
4652,478.7869
4653,513.74365
4654,510.3326
4655,595.80035
4656,505.05768
4657,598.1242
4658,470.79486
4659,568.6977
4660,586.0192
4661,548.2324
4662,576.6761
4663,440.19363
4664,470.5651
4665,558.3099
4666,584.387
4667,612.80634
4668,586.15515
4669,594.1977
4670,506.54343
4671,520.8498
4672,441.7865
4673,514.918
4674,464.08804
4675,562.4931
4676,541.7128
4677,474.8116
4678,511.29633
4679,468.67648
4680,520.8904
4681,476.18768
4682,638.3709
4683,529.67084
4684,548.18945
4685,516.78424
4686,643.2954
4687,546.8494
4688,475.5991
4689,446.4901
4690,469.41833
4691,476.32822
4692,499.94568
4693,592.31085
4694,431.43835
4695,526.5732
4696,551.858
4697,545.4503
4698,463.1931
4699,535.7215
4700,535.2028
4701,432.848
4702,635.1324
4703,469.25165
4704,514.91956
4705,556.53705
4706,576.23584
4707,568.99255
4708,534.0669
4709,520.6769
4710,445.59192
4711,525.02563
4712,468.79056
4713,575.88055
4714,619.49475
4715,595.6501
4716,553.62836
4717,632.2423
4718,512.1714
4719,467.08527
4720,536.17053
4721,542.7889
4722,424.74866
4723,584.61865
4724,495.53256
4725,454.86093
4726,452.74957
4727,509.76434
4728,594.0302
4729,569.79456
4730,622.25165
4731,599.1025
4732,529.5822
4733,567.81964
4734,528.1034
4735,591.4943
4736,515.6328
4737,430.0145
4738,571.6558
4739,647.32074
4740,609.75653
4741,550.0444
4742,464.2651
4743,469.7225
4744,563.3495
4745,534.5027
4746,515.681
4747,481.42877
4748,530.06146
4749,462.485
4750,638.09717
4751,611.89233
4752,616.9122
4753,598.9908
4754,466.1151
4755,452.9902
4756,489.2048
4757,487.993
4758,648.30896
4759,597.867
4760,547.9795
4761,497.57217
4762,579.30975
4763,503.70978
4764,519.05206
4765,564.5389
4766,517.43353
4767,627.6449
4768,524.09344
4769,492.54782
4770,595.90424
4771,476.41718
4772,482.81265
4773,587.9222
4774,560.11414
4775,548.62756
4776,614.1965
4777,464.85895
4778,610.41113
4779,546.13666
4780,437.73605
4781,459.52435
4782,572.07874
4783,498.13477
4784,561.61194
4785,474.0938
4786,513.6358
4787,469.6625
4788,539.9092
4789,465.12573
4790,470.5665
4791,497.18613
4792,508.7111
4793,606.75757
4794,446.72632
4795,469.90292
4796,599.40765
4797,562.8685
4798,484.802
4799,548.94006
4800,577.6223
4801,502.13113
4802,537.0671
4803,572.544
4804,645.304
4805,487.79755
4806,465.0099
4807,600.25543
4808,616.6609
4809,555.2932
4810,528.6905
4811,438.67734
4812,497.7214
4813,466.19394
4814,534.22253
4815,494.57785
4816,502.85803
4817,593.8717
4818,431.3466
4819,589.40955
4820,505.51373
4821,452.14374
4822,573.56714
4823,591.40826
4824,525.1835
4825,552.10645
4826,498.11475
4827,481.76843
4828,582.8779
4829,468.84137
4830,535.02594
4831,588.1873
4832,558.14166
4833,573.56445
4834,492.7513
4835,596.76337
4836,528.7765
4837,464.45206
4838,437.11194
4839,626.9284
4840,507.03583
4841,553.0644
4842,464.7473
4843,490.7798
4844,591.40204
4845,473.48965
4846,536.1376
4847,486.97208
4848,625.1598
4849,551.7252
4850,526.7553
4851,647.26556
4852,448.11078
4853,539.93805
4854,621.18164
4855,458.14774
4856,492.044
4857,601.0686
4858,460.84567
4859,465.11008
4860,653.5922
4861,548.0904
4862,462.49915
4863,429.0293
4864,570.4215
4865,589.81854
4866,462.01782
4867,468.5636
4868,445.06564
4869,436.60507
4870,591.3583
4871,517.8797
4872,467.59216
4873,636.6771
4874,539.71515
4875,467.6928
4876,597.1872
4877,516.3337
4878,495.05576
4879,449.42447
4880,489.23248
4881,556.28906
4882,508.1194
4883,585.2257
4884,618.514
4885,476.41937
4886,579.083
4887,505.1964
4888,630.8893
4889,531.615
4890,520.34686
4891,525.7083
4892,577.382
4893,583.2697
4894,541.9431
4895,490.43686
4896,581.8822
4897,552.66675
4898,629.5068
4899,626.3715
4900,489.7323
4901,469.55606
4902,516.5192
4903,567.1423
4904,447.7242
4905,492.20084
4906,582.0234
4907,446.051
4908,509.8856
4909,562.2701
4910,582.9594
4911,502.05646
4912,498.12814
4913,475.15756
4914,462.81647
4915,458.61975
4916,498.21518
4917,472.89352
4918,460.59106
4919,601.82025
4920,516.99835
4921,564.22156
4922,496.08957
4923,465.70328
4924,568.3886
4925,598.21857
4926,479.28586
4927,490.12396
4928,664.41876
4929,472.29022
4930,474.8851
4931,456.59036
4932,536.6879
4933,461.3872
4934,500.2163
4935,539.7621
4936,649.16626
4937,486.74652
4938,430.2896
4939,597.5836
4940,500.72156
4941,537.062
4942,529.8944
4943,621.0053
4944,528.08844
4945,566.59314
4946,508.57672
4947,494.1659
4948,560.69305
4949,561.7403
4950,516.4625
4951,495.5594
4952,436.36252
4953,459.10745
4954,441.45856
4955,643.46906
4956,458.9224
4957,570.15094
4958,471.73737
4959,566.03284
4960,454.89545
4961,524.3159
4962,479.62393
4963,582.09686
4964,577.11096
4965,460.63766
4966,472.75143
4967,535.95483
4968,631.5615
4969,633.09094
4970,441.56366
4971,462.35022
4972,436.06668
4973,498.86475
4974,567.4843
4975,599.9947
4976,472.69128
4977,451.67474
4978,468.92484
4979,541.6639
4980,524.6785
4981,457.10754
4982,513.80005
4983,644.9079
4984,427.2969
4985,531.0148
4986,504.81216
4987,456.53625
4988,457.29346
4989,475.60962
4990,624.5975
4991,522.60034
4992,462.74896
4993,506.65616
4994,463.16806
4995,579.3004
4996,445.01068
4997,570.24817
4998,478.96902
4999,509.30698
5000,515.89307
5001,498.86105
5002,477.02872
5003,479.79236
5004,477.47513
5005,512.91016
5006,438.8532
5007,571.3629
5008,474.03427
5009,554.2546
5010,600.4262
5011,491.86462
5012,519.29047
5013,544.5862
5014,501.43362
5015,601.3432
5016,505.82755
5017,421.1796
5018,524.3882
5019,464.23624
5020,452.35748
5021,561.724
5022,434.99677
5023,484.79858
5024,460.16232
5025,593.05975
5026,445.35812
5027,548.2303
5028,618.6672
5029,618.1926
5030,481.31335
5031,502.93814
5032,526.6629
5033,616.4513
5034,474.46533
5035,601.34656
5036,484.46457
5037,572.3883
5038,579.2581
5039,460.9905
5040,558.89996
5041,556.2356
5042,547.10095
5043,519.51794
5044,483.4988
5045,487.28424
5046,481.15173
5047,593.9225
5048,581.4778
5049,564.0612
5050,598.56055
5051,460.60013
5052,549.4277
5053,537.4791
5054,574.12244
5055,587.0696
5056,487.2673
5057,504.608
5058,537.0985
5059,545.45886
5060,566.5999
5061,525.74194
5062,493.56985
5063,584.3715
5064,486.03323
5065,671.34607
5066,520.75916
5067,535.9279
5068,449.43747
5069,504.1806
5070,535.42804
5071,486.72287
5072,487.57196
5073,502.5489
5074,555.85675
5075,522.9186
5076,548.6834
5077,617.576
5078,656.7978
5079,540.6825
5080,525.2475
5081,480.74258
5082,506.97964
5083,534.53864
5084,613.32025
5085,474.17587
5086,620.1944
5087,619.8258
5088,539.7648
5089,607.6683
5090,559.5584
5091,458.3872
5092,455.2339
5093,604.19574
5094,457.0713
5095,552.58215
5096,504.24536
5097,475.97916
5098,622.0999
5099,461.4859
5100,590.1359
5101,500.3209
5102,477.6419
5103,575.32556
5104,641.745
5105,495.76035
5106,604.7449
5107,609.5327
5108,559.0437
5109,542.07007
5110,477.20374
5111,639.5256
5112,456.29065
5113,594.97156
5114,527.3574
5115,495.2647
5116,532.01733
5117,496.4811
5118,528.80646
5119,525.8687
5120,530.21344
5121,492.6921
5122,497.27887
5123,508.40286
5124,480.96918
5125,605.8124
5126,624.4005
5127,510.4322
5128,613.7679
5129,533.4475
5130,438.1282
5131,471.5073
5132,470.63635
5133,507.00757
5134,502.68015
5135,608.14777
5136,560.08014
5137,539.25757
5138,511.38763
5139,605.73364
5140,442.56253
5141,483.27536
5142,499.39337
5143,480.27048
5144,464.7956
5145,543.50867
5146,564.5151
5147,590.66736
5148,518.30884
5149,450.43542
5150,671.4084
5151,567.5758
5152,517.7712
5153,615.2445
5154,583.13824
5155,488.21362
5156,605.4356
5157,474.1794
5158,473.9149
5159,440.10422
5160,506.95264
5161,512.6003
5162,635.5923
5163,497.00888
5164,471.06528
5165,498.175
5166,554.4104
5167,445.87442
5168,534.60034
5169,548.2107
5170,624.2018
5171,446.88364
5172,554.44226
5173,540.3444
5174,508.6443
5175,620.9152
5176,507.13266
5177,531.9574
5178,567.0159
5179,582.89343
5180,493.25974
5181,630.2272
5182,603.2087
5183,425.11307
5184,558.3768
5185,542.0068
5186,500.43726
5187,553.66815
5188,476.38782
5189,475.63403
5190,648.0668
5191,517.26575
5192,610.62854
5193,545.4251
5194,519.03436
5195,578.90356
5196,497.02008
5197,506.45593
5198,459.00113
5199,613.6787
5200,544.2411
5201,553.95825
5202,580.3237
5203,450.26227
5204,547.49207
5205,437.3168
5206,586.5653
5207,534.851
5208,566.00854
5209,436.0159
5210,455.59125
5211,499.29694
5212,436.74475
5213,554.059
5214,576.16266
5215,551.36035
5216,472.70575
5217,463.20148
5218,431.94357
5219,651.6443
5220,552.3307
5221,548.8924
5222,538.3107
5223,433.9409
5224,496.94577
5225,466.32697
5226,439.44452
5227,534.31354
5228,468.58917
5229,563.5972
5230,611.2911
5231,505.7699
5232,472.23834
5233,470.2663
5234,535.6907
5235,505.57288
5236,576.76
5237,471.70053
5238,503.77103
5239,601.60706
5240,492.22388
5241,555.9828
5242,639.28357
5243,500.74713
5244,544.9792
5245,511.84747
5246,496.2806
5247,563.1313
5248,481.85587
5249,582.4533
5250,635.7424
5251,525.31665
5252,443.8744
5253,524.0584
5254,482.13666
5255,574.85583
5256,468.67816
5257,582.22
5258,462.49487
5259,496.40524
5260,549.2558
5261,573.48334
5262,488.0487
5263,521.1357
5264,485.8956
5265,424.3175
5266,491.60632
5267,536.33826
5268,579.7828
5269,613.41785
5270,467.97357
5271,516.6076
5272,647.60077
5273,540.8359
5274,495.0865
5275,644.3003
5276,496.63068
5277,563.11707
5278,431.3697
5279,667.36865
5280,632.75775
5281,600.4224
5282,538.13385
5283,503.2681
5284,615.3435
5285,478.94653
5286,649.24805
5287,548.28235
5288,589.0992
5289,485.0694
5290,481.92795
5291,471.17126
5292,560.83057
5293,571.55066
5294,452.08322
5295,573.1935
5296,607.1699
5297,487.97284
5298,546.79425
5299,577.9332
5300,449.2089
5301,515.23474
5302,466.46967
5303,465.24982
5304,466.59003
5305,597.0285
5306,471.06326
5307,503.10617
5308,586.49225
5309,478.64774
5310,527.5262
5311,576.12103
5312,516.4477
5313,513.08093
5314,507.4263
5315,630.4353
5316,505.55292
5317,552.7592
5318,624.96295
5319,565.93396
5320,512.5599
5321,640.84827
5322,566.5238
5323,604.4956
5324,599.86975
5325,536.4843
5326,525.90314
5327,504.2051
5328,630.3714
5329,591.8428
5330,474.46094
5331,470.0737
5332,494.15607
5333,472.6345
5334,504.64136
5335,522.1465
5336,501.48022
5337,518.3212
5338,522.0971
5339,441.05643
5340,455.94785
5341,504.4531
5342,553.3477
5343,582.89087
5344,513.6935
5345,529.2931
5346,472.26825
5347,530.4325
5348,594.0991
5349,497.28098
5350,622.1717
5351,512.9351
5352,433.1863
5353,455.4803
5354,526.4228
5355,505.9068
5356,616.09064
5357,546.83093
5358,467.33456
5359,453.04773
5360,506.38626
5361,585.1983
5362,434.58896
5363,435.82065
5364,489.73026
5365,468.52347
5366,512.3358
5367,481.60986
5368,452.65866
5369,474.7151
5370,494.68906
5371,586.5252
5372,466.02335
5373,611.49036
5374,447.98184
5375,511.0683
5376,470.57123
5377,493.32465
5378,472.59296
5379,468.8949
5380,557.5003
5381,468.6422
5382,466.15768
5383,528.7979
5384,615.1501
5385,529.2404
5386,600.0469
5387,614.6147
5388,506.7798
5389,482.2362
5390,508.37424
5391,594.37933
5392,543.387
5393,516.1329
5394,538.7529
5395,569.32623
